classification_id,workflow_id,task,created_at,subject_id,extractor,data.aggregation_version,data.frame0.T4_tool0_x,data.frame0.T4_tool0_y
580791071,24257,T4,2024-08-30 13:34:55 UTC,91319531,point_extractor_by_frame,4.1.0,,
580791121,24257,T4,2024-08-30 13:35:08 UTC,91322012,point_extractor_by_frame,4.1.0,,
580791179,24257,T4,2024-08-30 13:35:26 UTC,91321283,point_extractor_by_frame,4.1.0,"[363.75, 400.75]","[365.9666748046875, 402.9666748046875]"
580791197,24257,T4,2024-08-30 13:35:33 UTC,91319744,point_extractor_by_frame,4.1.0,,
580791268,24257,T4,2024-08-30 13:35:55 UTC,91319485,point_extractor_by_frame,4.1.0,,
580791304,24257,T4,2024-08-30 13:36:07 UTC,91319197,point_extractor_by_frame,4.1.0,,
580791336,24257,T4,2024-08-30 13:36:16 UTC,91319209,point_extractor_by_frame,4.1.0,,
580791406,24257,T4,2024-08-30 13:36:38 UTC,91319339,point_extractor_by_frame,4.1.0,"[362.75, 403.75, 448.75]","[364.9666748046875, 346.9666748046875, 369.9666748046875]"
580791434,24257,T4,2024-08-30 13:36:48 UTC,91319409,point_extractor_by_frame,4.1.0,,
580791465,24257,T4,2024-08-30 13:37:01 UTC,91321584,point_extractor_by_frame,4.1.0,,
580791506,24257,T4,2024-08-30 13:37:14 UTC,91321941,point_extractor_by_frame,4.1.0,"[319.75, 363.75]","[378.9666748046875, 365.9666748046875]"
580791536,24257,T4,2024-08-30 13:37:27 UTC,91319076,point_extractor_by_frame,4.1.0,"[366.75, 278.75]","[363.9666748046875, 299.9666748046875]"
580791559,24257,T4,2024-08-30 13:37:35 UTC,91321599,point_extractor_by_frame,4.1.0,,
580791603,24257,T4,2024-08-30 13:37:54 UTC,91319199,point_extractor_by_frame,4.1.0,,
580791619,24257,T4,2024-08-30 13:38:02 UTC,91321433,point_extractor_by_frame,4.1.0,,
580791662,24257,T4,2024-08-30 13:38:18 UTC,91319322,point_extractor_by_frame,4.1.0,,
580791693,24257,T4,2024-08-30 13:38:28 UTC,91321200,point_extractor_by_frame,4.1.0,,
580791722,24257,T4,2024-08-30 13:38:37 UTC,91321379,point_extractor_by_frame,4.1.0,,
580791769,24257,T4,2024-08-30 13:38:56 UTC,91321444,point_extractor_by_frame,4.1.0,,
580791786,24257,T4,2024-08-30 13:39:05 UTC,91319129,point_extractor_by_frame,4.1.0,,
580791808,24257,T4,2024-08-30 13:39:15 UTC,91319815,point_extractor_by_frame,4.1.0,,
580791832,24257,T4,2024-08-30 13:39:24 UTC,91321153,point_extractor_by_frame,4.1.0,,
580791872,24257,T4,2024-08-30 13:39:39 UTC,91321726,point_extractor_by_frame,4.1.0,"[364.75, 404.75]","[361.9666748046875, 360.9666748046875]"
580791895,24257,T4,2024-08-30 13:39:48 UTC,91321285,point_extractor_by_frame,4.1.0,,
580796137,24257,T4,2024-08-30 14:04:28 UTC,91319057,point_extractor_by_frame,4.1.0,"[363.75, 361.75, 430.75, 451.75, 400.75]","[321.9666748046875, 373.9666748046875, 327.9666748046875, 369.9666748046875, 414.9666748046875]"
580796185,24257,T4,2024-08-30 14:04:43 UTC,91319729,point_extractor_by_frame,4.1.0,,
580796263,24257,T4,2024-08-30 14:05:10 UTC,91321387,point_extractor_by_frame,4.1.0,"[362.75, 349.75]","[364.9666748046875, 307.9666748046875]"
580796303,24257,T4,2024-08-30 14:05:24 UTC,91322015,point_extractor_by_frame,4.1.0,,
580796356,24257,T4,2024-08-30 14:05:38 UTC,91319628,point_extractor_by_frame,4.1.0,,
580796397,24257,T4,2024-08-30 14:05:52 UTC,91319208,point_extractor_by_frame,4.1.0,,
580796432,24257,T4,2024-08-30 14:06:05 UTC,91321164,point_extractor_by_frame,4.1.0,,
580796462,24257,T4,2024-08-30 14:06:14 UTC,91319840,point_extractor_by_frame,4.1.0,,
580796532,24257,T4,2024-08-30 14:06:37 UTC,91319407,point_extractor_by_frame,4.1.0,,
580796589,24257,T4,2024-08-30 14:06:51 UTC,91319394,point_extractor_by_frame,4.1.0,"[362.75, 377.75]","[363.9666748046875, 332.9666748046875]"
580796612,24257,T4,2024-08-30 14:06:57 UTC,91321786,point_extractor_by_frame,4.1.0,,
580796662,24257,T4,2024-08-30 14:07:07 UTC,91319168,point_extractor_by_frame,4.1.0,,
580796693,24257,T4,2024-08-30 14:07:16 UTC,91319795,point_extractor_by_frame,4.1.0,,
580796725,24257,T4,2024-08-30 14:07:24 UTC,91321609,point_extractor_by_frame,4.1.0,,
580796735,24257,T4,2024-08-30 14:07:28 UTC,91321255,point_extractor_by_frame,4.1.0,,
580796792,24257,T4,2024-08-30 14:07:44 UTC,91319704,point_extractor_by_frame,4.1.0,"[363.75, 380.75]","[365.9666748046875, 342.9666748046875]"
580796827,24257,T4,2024-08-30 14:07:51 UTC,91321220,point_extractor_by_frame,4.1.0,,
580796856,24257,T4,2024-08-30 14:08:02 UTC,91319318,point_extractor_by_frame,4.1.0,,
580796874,24257,T4,2024-08-30 14:08:09 UTC,91319071,point_extractor_by_frame,4.1.0,,
580796899,24257,T4,2024-08-30 14:08:19 UTC,91321684,point_extractor_by_frame,4.1.0,,
580797902,24257,T4,2024-08-30 14:13:32 UTC,91321176,point_extractor_by_frame,4.1.0,"[300.75, 308.75]","[393.9666748046875, 387.9666748046875]"
580797986,24257,T4,2024-08-30 14:13:52 UTC,91321689,point_extractor_by_frame,4.1.0,,
580798021,24257,T4,2024-08-30 14:14:03 UTC,91319786,point_extractor_by_frame,4.1.0,,
580798077,24257,T4,2024-08-30 14:14:18 UTC,91321883,point_extractor_by_frame,4.1.0,,
580798149,24257,T4,2024-08-30 14:14:37 UTC,91319340,point_extractor_by_frame,4.1.0,"[361.75, 338.75]","[364.9666748046875, 300.9666748046875]"
580798190,24257,T4,2024-08-30 14:14:47 UTC,91319684,point_extractor_by_frame,4.1.0,,
580798239,24257,T4,2024-08-30 14:15:00 UTC,91319374,point_extractor_by_frame,4.1.0,,
580798283,24257,T4,2024-08-30 14:15:13 UTC,91319216,point_extractor_by_frame,4.1.0,,
580798340,24257,T4,2024-08-30 14:15:34 UTC,91319300,point_extractor_by_frame,4.1.0,,
580798367,24257,T4,2024-08-30 14:15:42 UTC,91321729,point_extractor_by_frame,4.1.0,,
580798390,24257,T4,2024-08-30 14:15:49 UTC,91321882,point_extractor_by_frame,4.1.0,,
580798411,24257,T4,2024-08-30 14:15:55 UTC,91321414,point_extractor_by_frame,4.1.0,,
580798448,24257,T4,2024-08-30 14:16:06 UTC,91321714,point_extractor_by_frame,4.1.0,,
580798461,24257,T4,2024-08-30 14:16:11 UTC,91321575,point_extractor_by_frame,4.1.0,,
580798547,24257,T4,2024-08-30 14:16:39 UTC,91319382,point_extractor_by_frame,4.1.0,"[367.75, 371.75, 388.75]","[365.9666748046875, 430.9666748046875, 454.9666748046875]"
580798577,24257,T4,2024-08-30 14:16:47 UTC,91319864,point_extractor_by_frame,4.1.0,,
580798591,24257,T4,2024-08-30 14:16:52 UTC,91319049,point_extractor_by_frame,4.1.0,,
580798613,24257,T4,2024-08-30 14:16:58 UTC,91319534,point_extractor_by_frame,4.1.0,,
580798641,24257,T4,2024-08-30 14:17:07 UTC,91321892,point_extractor_by_frame,4.1.0,,
580798678,24257,T4,2024-08-30 14:17:17 UTC,91319370,point_extractor_by_frame,4.1.0,,
580798707,24257,T4,2024-08-30 14:17:27 UTC,91321380,point_extractor_by_frame,4.1.0,,
580798730,24257,T4,2024-08-30 14:17:36 UTC,91319255,point_extractor_by_frame,4.1.0,,
580798764,24257,T4,2024-08-30 14:17:47 UTC,91319101,point_extractor_by_frame,4.1.0,,
580798862,24257,T4,2024-08-30 14:18:16 UTC,91321535,point_extractor_by_frame,4.1.0,,
580798874,24257,T4,2024-08-30 14:18:20 UTC,91321372,point_extractor_by_frame,4.1.0,,
580798911,24257,T4,2024-08-30 14:18:29 UTC,91319514,point_extractor_by_frame,4.1.0,,
580807271,24257,T4,2024-08-30 15:05:20 UTC,91319015,point_extractor_by_frame,4.1.0,"[301.75, 362.75, 208.75, 125.75]","[370.9666748046875, 366.9666748046875, 364.9666748046875, 342.9666748046875]"
580807351,24257,T4,2024-08-30 15:05:55 UTC,91321478,point_extractor_by_frame,4.1.0,,
580807400,24257,T4,2024-08-30 15:06:18 UTC,91319512,point_extractor_by_frame,4.1.0,,
580807436,24257,T4,2024-08-30 15:06:31 UTC,91321631,point_extractor_by_frame,4.1.0,,
580807457,24257,T4,2024-08-30 15:06:45 UTC,91319124,point_extractor_by_frame,4.1.0,,
580807566,24257,T4,2024-08-30 15:07:37 UTC,91319899,point_extractor_by_frame,4.1.0,"[363.75, 346.75, 400.75]","[362.9666748046875, 349.9666748046875, 367.9666748046875]"
580807582,24257,T4,2024-08-30 15:07:43 UTC,91319151,point_extractor_by_frame,4.1.0,,
580807597,24257,T4,2024-08-30 15:07:52 UTC,91319820,point_extractor_by_frame,4.1.0,,
580807614,24257,T4,2024-08-30 15:07:59 UTC,91319178,point_extractor_by_frame,4.1.0,,
580807662,24257,T4,2024-08-30 15:08:23 UTC,91321938,point_extractor_by_frame,4.1.0,,
580807692,24257,T4,2024-08-30 15:08:35 UTC,91319829,point_extractor_by_frame,4.1.0,,
580807707,24257,T4,2024-08-30 15:08:40 UTC,91321435,point_extractor_by_frame,4.1.0,,
580807727,24257,T4,2024-08-30 15:08:48 UTC,91321279,point_extractor_by_frame,4.1.0,,
580807743,24257,T4,2024-08-30 15:08:54 UTC,91321798,point_extractor_by_frame,4.1.0,,
580807760,24257,T4,2024-08-30 15:08:59 UTC,91321919,point_extractor_by_frame,4.1.0,,
580807806,24257,T4,2024-08-30 15:09:11 UTC,91319062,point_extractor_by_frame,4.1.0,,
580807970,24257,T4,2024-08-30 15:10:11 UTC,91319785,point_extractor_by_frame,4.1.0,"[329.75, 368.75]","[383.9666748046875, 360.9666748046875]"
580808002,24257,T4,2024-08-30 15:10:20 UTC,91321445,point_extractor_by_frame,4.1.0,,
580808025,24257,T4,2024-08-30 15:10:27 UTC,91319215,point_extractor_by_frame,4.1.0,,
580808066,24257,T4,2024-08-30 15:10:39 UTC,91321324,point_extractor_by_frame,4.1.0,"[313.75, 363.75]","[329.9666748046875, 361.9666748046875]"
580808091,24257,T4,2024-08-30 15:10:47 UTC,91319879,point_extractor_by_frame,4.1.0,,
580808109,24257,T4,2024-08-30 15:10:52 UTC,91322064,point_extractor_by_frame,4.1.0,,
580808132,24257,T4,2024-08-30 15:10:58 UTC,91321793,point_extractor_by_frame,4.1.0,,
580808155,24257,T4,2024-08-30 15:11:05 UTC,91319677,point_extractor_by_frame,4.1.0,,
580808180,24257,T4,2024-08-30 15:11:14 UTC,91321957,point_extractor_by_frame,4.1.0,,
580808205,24257,T4,2024-08-30 15:11:23 UTC,91321660,point_extractor_by_frame,4.1.0,,
580808266,24257,T4,2024-08-30 15:11:46 UTC,91319310,point_extractor_by_frame,4.1.0,"[363.75, 351.75, 359.75]","[361.9666748046875, 389.9666748046875, 437.9666748046875]"
580808347,24257,T4,2024-08-30 15:12:14 UTC,91319474,point_extractor_by_frame,4.1.0,,
580808452,24257,T4,2024-08-30 15:12:49 UTC,91321816,point_extractor_by_frame,4.1.0,,
580808644,24257,T4,2024-08-30 15:13:28 UTC,91321669,point_extractor_by_frame,4.1.0,"[384.75, 365.75]","[403.9666748046875, 361.9666748046875]"
580808754,24257,T4,2024-08-30 15:13:51 UTC,91321297,point_extractor_by_frame,4.1.0,"[384.75, 363.75]","[341.9666748046875, 365.9666748046875]"
580808950,24257,T4,2024-08-30 15:14:57 UTC,91319051,point_extractor_by_frame,4.1.0,,
580808984,24257,T4,2024-08-30 15:15:08 UTC,91319347,point_extractor_by_frame,4.1.0,,
580809030,24257,T4,2024-08-30 15:15:25 UTC,91321216,point_extractor_by_frame,4.1.0,,
580809045,24257,T4,2024-08-30 15:15:28 UTC,91319572,point_extractor_by_frame,4.1.0,,
580809072,24257,T4,2024-08-30 15:15:35 UTC,91321269,point_extractor_by_frame,4.1.0,,
580809239,24257,T4,2024-08-30 15:16:11 UTC,91321791,point_extractor_by_frame,4.1.0,,
580809278,24257,T4,2024-08-30 15:16:20 UTC,91319419,point_extractor_by_frame,4.1.0,,
580809293,24257,T4,2024-08-30 15:16:23 UTC,91319625,point_extractor_by_frame,4.1.0,,
580809303,24257,T4,2024-08-30 15:16:25 UTC,91319566,point_extractor_by_frame,4.1.0,,
580809345,24257,T4,2024-08-30 15:16:36 UTC,91321563,point_extractor_by_frame,4.1.0,,
580809362,24257,T4,2024-08-30 15:16:39 UTC,91322005,point_extractor_by_frame,4.1.0,,
580809436,24257,T4,2024-08-30 15:16:57 UTC,91319400,point_extractor_by_frame,4.1.0,,
580809502,24257,T4,2024-08-30 15:17:10 UTC,91321417,point_extractor_by_frame,4.1.0,,
580809545,24257,T4,2024-08-30 15:17:16 UTC,91319792,point_extractor_by_frame,4.1.0,"[362.75, 328.75]","[364.9666748046875, 353.9666748046875]"
580809695,24257,T4,2024-08-30 15:17:49 UTC,91319278,point_extractor_by_frame,4.1.0,,
580809701,24257,T4,2024-08-30 15:17:53 UTC,91321278,point_extractor_by_frame,4.1.0,,
580809716,24257,T4,2024-08-30 15:17:56 UTC,91319821,point_extractor_by_frame,4.1.0,"[360.75, 436.75, 464.75]","[360.9666748046875, 390.9666748046875, 437.9666748046875]"
580809729,24257,T4,2024-08-30 15:18:00 UTC,91319258,point_extractor_by_frame,4.1.0,,
580809772,24257,T4,2024-08-30 15:18:13 UTC,91319701,point_extractor_by_frame,4.1.0,"[364.75, 356.75]","[362.9666748046875, 303.9666748046875]"
580809819,24257,T4,2024-08-30 15:18:28 UTC,91321826,point_extractor_by_frame,4.1.0,,
580809831,24257,T4,2024-08-30 15:18:32 UTC,91321526,point_extractor_by_frame,4.1.0,[363.75],[359.9666748046875]
580809835,24257,T4,2024-08-30 15:18:32 UTC,91319494,point_extractor_by_frame,4.1.0,,
580809864,24257,T4,2024-08-30 15:18:42 UTC,91319312,point_extractor_by_frame,4.1.0,,
580809904,24257,T4,2024-08-30 15:18:52 UTC,91319586,point_extractor_by_frame,4.1.0,,
580809908,24257,T4,2024-08-30 15:18:53 UTC,91319427,point_extractor_by_frame,4.1.0,,
580809956,24257,T4,2024-08-30 15:19:07 UTC,91319479,point_extractor_by_frame,4.1.0,"[362.75, 426.75]","[364.9666748046875, 364.9666748046875]"
580809985,24257,T4,2024-08-30 15:19:17 UTC,91319755,point_extractor_by_frame,4.1.0,,
580809996,24257,T4,2024-08-30 15:19:20 UTC,91322083,point_extractor_by_frame,4.1.0,,
580810018,24257,T4,2024-08-30 15:19:27 UTC,91319502,point_extractor_by_frame,4.1.0,,
580810085,24257,T4,2024-08-30 15:19:48 UTC,91319317,point_extractor_by_frame,4.1.0,,
580810091,24257,T4,2024-08-30 15:19:48 UTC,91321549,point_extractor_by_frame,4.1.0,[364.75],[361.9666748046875]
580810100,24257,T4,2024-08-30 15:19:51 UTC,91319706,point_extractor_by_frame,4.1.0,,
580810105,24257,T4,2024-08-30 15:19:52 UTC,91319126,point_extractor_by_frame,4.1.0,,
580810131,24257,T4,2024-08-30 15:20:01 UTC,91321547,point_extractor_by_frame,4.1.0,,
580810300,24257,T4,2024-08-30 15:20:45 UTC,91319358,point_extractor_by_frame,4.1.0,,
580810331,24257,T4,2024-08-30 15:20:54 UTC,91319175,point_extractor_by_frame,4.1.0,[364.75],[359.9666748046875]
580810345,24257,T4,2024-08-30 15:20:57 UTC,91319430,point_extractor_by_frame,4.1.0,,
580810395,24257,T4,2024-08-30 15:21:09 UTC,91319131,point_extractor_by_frame,4.1.0,[362.0317687988281],[361.9659118652344]
580810409,24257,T4,2024-08-30 15:21:14 UTC,91321428,point_extractor_by_frame,4.1.0,,
580810414,24257,T4,2024-08-30 15:21:15 UTC,91319835,point_extractor_by_frame,4.1.0,"[366.75, 316.75]","[362.9666748046875, 363.9666748046875]"
580810435,24257,T4,2024-08-30 15:21:21 UTC,91319730,point_extractor_by_frame,4.1.0,"[287.75, 312.75, 360.75, 387.75, 326.75, 364.75]","[346.9666748046875, 276.9666748046875, 297.9666748046875, 337.9666748046875, 395.9666748046875, 363.9666748046875]"
580810444,24257,T4,2024-08-30 15:21:24 UTC,91319152,point_extractor_by_frame,4.1.0,,
580810459,24257,T4,2024-08-30 15:21:26 UTC,91321959,point_extractor_by_frame,4.1.0,,
580810465,24257,T4,2024-08-30 15:21:28 UTC,91321474,point_extractor_by_frame,4.1.0,,
580810487,24257,T4,2024-08-30 15:21:34 UTC,91319726,point_extractor_by_frame,4.1.0,,
580810504,24257,T4,2024-08-30 15:21:39 UTC,91321939,point_extractor_by_frame,4.1.0,,
580810526,24257,T4,2024-08-30 15:21:44 UTC,91319448,point_extractor_by_frame,4.1.0,,
580810576,24257,T4,2024-08-30 15:22:01 UTC,91319539,point_extractor_by_frame,4.1.0,,
580810586,24257,T4,2024-08-30 15:22:04 UTC,91319235,point_extractor_by_frame,4.1.0,,
580810608,24257,T4,2024-08-30 15:22:12 UTC,91319846,point_extractor_by_frame,4.1.0,,
580810627,24257,T4,2024-08-30 15:22:19 UTC,91321674,point_extractor_by_frame,4.1.0,,
580810635,24257,T4,2024-08-30 15:22:22 UTC,91321850,point_extractor_by_frame,4.1.0,,
580810641,24257,T4,2024-08-30 15:22:23 UTC,91319519,point_extractor_by_frame,4.1.0,,
580810654,24257,T4,2024-08-30 15:22:28 UTC,91321878,point_extractor_by_frame,4.1.0,,
580810655,24257,T4,2024-08-30 15:22:29 UTC,91321740,point_extractor_by_frame,4.1.0,,
580810676,24257,T4,2024-08-30 15:22:34 UTC,91321897,point_extractor_by_frame,4.1.0,"[321.75, 288.75]","[344.9666748046875, 324.9666748046875]"
580810678,24257,T4,2024-08-30 15:22:35 UTC,91319113,point_extractor_by_frame,4.1.0,,
580810702,24257,T4,2024-08-30 15:22:42 UTC,91321699,point_extractor_by_frame,4.1.0,,
580810708,24257,T4,2024-08-30 15:22:43 UTC,91321822,point_extractor_by_frame,4.1.0,,
580810717,24257,T4,2024-08-30 15:22:47 UTC,91319457,point_extractor_by_frame,4.1.0,,
580810742,24257,T4,2024-08-30 15:22:53 UTC,91321587,point_extractor_by_frame,4.1.0,,
580810761,24257,T4,2024-08-30 15:22:56 UTC,91321643,point_extractor_by_frame,4.1.0,,
580810812,24257,T4,2024-08-30 15:23:08 UTC,91319233,point_extractor_by_frame,4.1.0,,
580810847,24257,T4,2024-08-30 15:23:18 UTC,91319410,point_extractor_by_frame,4.1.0,,
580810870,24257,T4,2024-08-30 15:23:27 UTC,91319553,point_extractor_by_frame,4.1.0,,
580810881,24257,T4,2024-08-30 15:23:31 UTC,91319531,point_extractor_by_frame,4.1.0,,
580810883,24257,T4,2024-08-30 15:23:31 UTC,91321863,point_extractor_by_frame,4.1.0,,
580810908,24257,T4,2024-08-30 15:23:38 UTC,91321221,point_extractor_by_frame,4.1.0,,
580810957,24257,T4,2024-08-30 15:23:52 UTC,91319642,point_extractor_by_frame,4.1.0,,
580810971,24257,T4,2024-08-30 15:23:55 UTC,91322097,point_extractor_by_frame,4.1.0,,
580810993,24257,T4,2024-08-30 15:24:04 UTC,91319346,point_extractor_by_frame,4.1.0,,
580811001,24257,T4,2024-08-30 15:24:07 UTC,91321361,point_extractor_by_frame,4.1.0,"[366.2046813964844, 349.51300048828125, 333.86456298828125, 356.81561279296875, 375.59375, 359.9452819824219]","[365.0956115722656, 320.2367248535156, 248.25389099121094, 390.13311767578125, 420.38677978515625, 456.8998107910156]"
580811004,24257,T4,2024-08-30 15:24:08 UTC,91321809,point_extractor_by_frame,4.1.0,,
580811014,24257,T4,2024-08-30 15:24:13 UTC,91319773,point_extractor_by_frame,4.1.0,,
580811021,24257,T4,2024-08-30 15:24:15 UTC,91319902,point_extractor_by_frame,4.1.0,,
580811025,24257,T4,2024-08-30 15:24:17 UTC,91321617,point_extractor_by_frame,4.1.0,,
580811032,24257,T4,2024-08-30 15:24:20 UTC,91321887,point_extractor_by_frame,4.1.0,,
580811044,24257,T4,2024-08-30 15:24:24 UTC,91321659,point_extractor_by_frame,4.1.0,,
580811046,24257,T4,2024-08-30 15:24:25 UTC,91319230,point_extractor_by_frame,4.1.0,,
580811057,24257,T4,2024-08-30 15:24:27 UTC,91321235,point_extractor_by_frame,4.1.0,[375.5404968261719],[270.8848571777344]
580811133,24257,T4,2024-08-30 15:24:55 UTC,91322006,point_extractor_by_frame,4.1.0,"[546.75, 518.75, 268.75, 320.75, 370.75, 425.75]","[462.9666748046875, 434.9666748046875, 392.9666748046875, 372.9666748046875, 359.9666748046875, 342.9666748046875]"
580811153,24257,T4,2024-08-30 15:24:59 UTC,91319269,point_extractor_by_frame,4.1.0,,
580811154,24257,T4,2024-08-30 15:24:59 UTC,91319077,point_extractor_by_frame,4.1.0,,
580811179,24257,T4,2024-08-30 15:25:05 UTC,91319027,point_extractor_by_frame,4.1.0,,
580811213,24257,T4,2024-08-30 15:25:16 UTC,91319167,point_extractor_by_frame,4.1.0,,
580811333,24257,T4,2024-08-30 15:25:57 UTC,91319566,point_extractor_by_frame,4.1.0,,
580811344,24257,T4,2024-08-30 15:26:00 UTC,91319226,point_extractor_by_frame,4.1.0,[364.75],[362.9666748046875]
580811374,24257,T4,2024-08-30 15:26:07 UTC,91322083,point_extractor_by_frame,4.1.0,,
580811389,24257,T4,2024-08-30 15:26:13 UTC,91319680,point_extractor_by_frame,4.1.0,[362.75],[362.9666748046875]
580811420,24257,T4,2024-08-30 15:26:20 UTC,91319380,point_extractor_by_frame,4.1.0,,
580811451,24257,T4,2024-08-30 15:26:27 UTC,91319370,point_extractor_by_frame,4.1.0,,
580811469,24257,T4,2024-08-30 15:26:32 UTC,91322088,point_extractor_by_frame,4.1.0,,
580811472,24257,T4,2024-08-30 15:26:33 UTC,91319764,point_extractor_by_frame,4.1.0,,
580811477,24257,T4,2024-08-30 15:26:34 UTC,91319813,point_extractor_by_frame,4.1.0,,
580811495,24257,T4,2024-08-30 15:26:37 UTC,91319149,point_extractor_by_frame,4.1.0,,
580811509,24257,T4,2024-08-30 15:26:40 UTC,91319195,point_extractor_by_frame,4.1.0,[362.75],[358.9666748046875]
580811544,24257,T4,2024-08-30 15:26:48 UTC,91321596,point_extractor_by_frame,4.1.0,,
580811620,24257,T4,2024-08-30 15:27:05 UTC,91319025,point_extractor_by_frame,4.1.0,,
580811636,24257,T4,2024-08-30 15:27:09 UTC,91319227,point_extractor_by_frame,4.1.0,,
580811665,24257,T4,2024-08-30 15:27:15 UTC,91321529,point_extractor_by_frame,4.1.0,,
580811692,24257,T4,2024-08-30 15:27:21 UTC,91319184,point_extractor_by_frame,4.1.0,,
580811716,24257,T4,2024-08-30 15:27:28 UTC,91319448,point_extractor_by_frame,4.1.0,,
580811730,24257,T4,2024-08-30 15:27:30 UTC,91319745,point_extractor_by_frame,4.1.0,,
580811837,24257,T4,2024-08-30 15:27:51 UTC,91319082,point_extractor_by_frame,4.1.0,,
580811921,24257,T4,2024-08-30 15:28:00 UTC,91321863,point_extractor_by_frame,4.1.0,,
580811957,24257,T4,2024-08-30 15:28:10 UTC,91319218,point_extractor_by_frame,4.1.0,,
580811962,24257,T4,2024-08-30 15:28:11 UTC,91319036,point_extractor_by_frame,4.1.0,,
580812013,24257,T4,2024-08-30 15:28:25 UTC,91319722,point_extractor_by_frame,4.1.0,,
580812042,24257,T4,2024-08-30 15:28:34 UTC,91321579,point_extractor_by_frame,4.1.0,,
580812080,24257,T4,2024-08-30 15:28:44 UTC,91319817,point_extractor_by_frame,4.1.0,[361.75],[360.9666748046875]
580812088,24257,T4,2024-08-30 15:28:46 UTC,91321492,point_extractor_by_frame,4.1.0,"[322.3890380859375, 367.2478942871094, 225.36866760253906]","[384.3953552246094, 366.13885498046875, 391.1763610839844]"
580812178,24257,T4,2024-08-30 15:29:08 UTC,91319879,point_extractor_by_frame,4.1.0,,
580812276,24257,T4,2024-08-30 15:29:27 UTC,91321354,point_extractor_by_frame,4.1.0,,
580812288,24257,T4,2024-08-30 15:29:31 UTC,91319089,point_extractor_by_frame,4.1.0,"[360.75, 360.75]","[291.9666748046875, 357.9666748046875]"
580812369,24257,T4,2024-08-30 15:29:46 UTC,91319109,point_extractor_by_frame,4.1.0,"[336.75, 296.75, 314.75]","[347.9666748046875, 334.9666748046875, 43.96665954589844]"
580812437,24257,T4,2024-08-30 15:29:55 UTC,91319145,point_extractor_by_frame,4.1.0,,
580812522,24257,T4,2024-08-30 15:30:05 UTC,91321590,point_extractor_by_frame,4.1.0,,
580812523,24257,T4,2024-08-30 15:30:05 UTC,91321748,point_extractor_by_frame,4.1.0,,
580812548,24257,T4,2024-08-30 15:30:06 UTC,91319878,point_extractor_by_frame,4.1.0,,
580812591,24257,T4,2024-08-30 15:30:14 UTC,91319005,point_extractor_by_frame,4.1.0,,
580812595,24257,T4,2024-08-30 15:30:15 UTC,91319263,point_extractor_by_frame,4.1.0,[361.75],[358.9666748046875]
580812603,24257,T4,2024-08-30 15:30:16 UTC,91321328,point_extractor_by_frame,4.1.0,,
580812662,24257,T4,2024-08-30 15:30:27 UTC,91319090,point_extractor_by_frame,4.1.0,,
580812665,24257,T4,2024-08-30 15:30:28 UTC,91321876,point_extractor_by_frame,4.1.0,,
580812678,24257,T4,2024-08-30 15:30:29 UTC,91321288,point_extractor_by_frame,4.1.0,,
580812772,24257,T4,2024-08-30 15:30:47 UTC,91321888,point_extractor_by_frame,4.1.0,,
580812773,24257,T4,2024-08-30 15:30:47 UTC,91319315,point_extractor_by_frame,4.1.0,,
580812780,24257,T4,2024-08-30 15:30:49 UTC,91321188,point_extractor_by_frame,4.1.0,[365.75],[364.9666748046875]
580812869,24257,T4,2024-08-30 15:31:08 UTC,91319159,point_extractor_by_frame,4.1.0,,
580812870,24257,T4,2024-08-30 15:31:08 UTC,91319546,point_extractor_by_frame,4.1.0,,
580812876,24257,T4,2024-08-30 15:31:09 UTC,91319910,point_extractor_by_frame,4.1.0,,
580812882,24257,T4,2024-08-30 15:31:10 UTC,91319758,point_extractor_by_frame,4.1.0,,
580812895,24257,T4,2024-08-30 15:31:12 UTC,91321491,point_extractor_by_frame,4.1.0,,
580813008,24257,T4,2024-08-30 15:31:42 UTC,91321931,point_extractor_by_frame,4.1.0,[458.5938720703125],[401.5259704589844]
580813088,24257,T4,2024-08-30 15:32:01 UTC,91319376,point_extractor_by_frame,4.1.0,,
580813091,24257,T4,2024-08-30 15:32:02 UTC,91319499,point_extractor_by_frame,4.1.0,,
580813096,24257,T4,2024-08-30 15:32:04 UTC,91322017,point_extractor_by_frame,4.1.0,,
580813116,24257,T4,2024-08-30 15:32:11 UTC,91321605,point_extractor_by_frame,4.1.0,,
580813130,24257,T4,2024-08-30 15:32:14 UTC,91319797,point_extractor_by_frame,4.1.0,[362.75],[360.9666748046875]
580813135,24257,T4,2024-08-30 15:32:15 UTC,91319473,point_extractor_by_frame,4.1.0,,
580813183,24257,T4,2024-08-30 15:32:25 UTC,91321853,point_extractor_by_frame,4.1.0,,
580813203,24257,T4,2024-08-30 15:32:32 UTC,91319358,point_extractor_by_frame,4.1.0,,
580813219,24257,T4,2024-08-30 15:32:38 UTC,91319158,point_extractor_by_frame,4.1.0,,
580813222,24257,T4,2024-08-30 15:32:39 UTC,91321377,point_extractor_by_frame,4.1.0,"[326.75, 340.75, 404.75]","[414.9666748046875, 335.9666748046875, 354.9666748046875]"
580813239,24257,T4,2024-08-30 15:32:43 UTC,91319099,point_extractor_by_frame,4.1.0,,
580813278,24257,T4,2024-08-30 15:32:59 UTC,91319737,point_extractor_by_frame,4.1.0,,
